id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate2#A11;79.85;85.47;0;0;NA;0;0;5.53771774991904;A11;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;NA
plate2#A12;78.79;85.39;0.10413775901792;0.0183310112800792;0.0587167385929937;0;0.00362897928131993;5.59466923265177;A12;5&6;NA;5&6;0;NA;plate2;V5;RA;5&6;0.37820803945216
plate2#A14;77.74;85.15;0.119099834364026;0.0106165663919975;0.0559126845348377;0;0.00640269610234401;5.97897989901666;A14;G1-Z04;NA;Z04;1;NA;plate2;V5;VFP;4;0.366491932501492
plate2#A15;80.33;85.47;0;0;0;0;0;5.54155522159225;A15;2;NA;2;0;NA;plate2;V5;DW;2;0.0718182043956906
plate2#A16;80.33;85.41;0;0;0;0;0;5.3661157410937;A16;G6-Z03;NA;Z03;6;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#A18;78.75;85.47;0;0;0;0;0;6.16153032628216;A18;G3-N02;NA;N02;3;NA;plate2;V5;DW;2;0.0718182043956906
plate2#A19;77.6;85.15;0.136400196869433;0.0184211195416398;0.0645713361564579;0;0.00716963047653058;6.19421639010334;A19;G1-N03;NA;N03;1;NA;plate2;V5;VFP;3;0.401366106077795
plate2#A20;78.63;85.09;0.267900595821693;0.162135785251695;0.214261051167145;0;0.00948329679929919;6.1700412498896;A20;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;0.738693037505459
plate2#A22;77.23;85.6;0.142538194561968;0.0236877179135859;0.0861985129635259;NA;0.00179092293759625;5.32979383335541;A22;G3-Z02;NA;Z02;3;NA;plate2;V5;DW;2;0.473301244224047
plate2#A5;77.68;85.09;0.273452765157706;0.160196437643736;0.211881801130391;0;0;5.62172524086587;A5;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;0.736146073101004
plate2#A8;78.15;83.91;1;1;1;0;0.00739908066484729;6.10550980668168;A8;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.00001160884487
plate2#B14;80.33;85.54;0;0;0;0;0.00460935856334624;5.77961693310958;B14;3;NA;3;0;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#B15;80.36;85.54;0;0;0;0;0.00278339036632828;5.04972849590599;B15;2;NA;2;0;NA;plate2;V5;DW;2;0.0718182043956906
plate2#B17;77.28;85.47;0.156356999713882;0.0248034992885085;0.07747697378016;0;0.00266032608592875;6.00398134807602;B17;G3-Z01;NA;Z01;3;NA;plate2;V5;DW;1;0.446673141250625
plate2#B23;78.93;85.6;0.0891260649107098;0.00768304367790051;0.0325857888300064;0;0;5.73374593137352;B23;G1-Z01;NA;Z01;1;NA;plate2;V5;DW;1;0.253772594727166
plate2#B4;78.65;85.6;0;0;0;0;0.000577865310657351;6.61929438235103;B4;G6-N03;NA;N03;6;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#B5;76.87;84.41;1;1;1;0;0.010012076862319;6.71966658754343;B5;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.00001160884487
plate2#B8;78.63;85.39;0;0;0;0;0.00166554659752991;5.69091436891637;B8;G1-N04;NA;N04;1;NA;plate2;V5;VFP;4;0.0718182043956906
plate2#C9;78.03;85.15;0.0848078301511985;0.00598588368002231;0.0306305549233643;0;0.00814034107665056;5.47916137644998;C9;G6-Z05;NA;Z05;6;NA;plate2;V5;RA;5&6;0.243394994843563
plate2#D10;77.51;85.15;0.135181487070791;0.022704413911295;NA;NA;0;5.31105730348355;D10;G3-Z05;NA;Z05;3;NA;plate2;V5;RA;5&6;NA
plate2#D11;79.85;85.41;0;0;0;0;0.000537603133542395;6.03801526710534;D11;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.0718182043956906
plate2#D21;80.38;85.47;0;0;0;0;0;6.20379570747218;D21;G1-N02;NA;N02;1;NA;plate2;V5;DW;2;0.0718182043956906
plate2#D7;77.47;85.37;0.133151991927323;0.0196766824289221;0.0778035851486309;0;0;6.54532372028367;D7;G1-N02;NA;N02;1;NA;plate2;V5;DW;2;0.447724952285132
plate2#E15;79.82;85.6;0;0;0;0;0.0025924624394031;5.33281098193782;E15;4;NA;4;0;NA;plate2;V5;VFP;4;0.0718182043956906
plate2#E20;80.38;85.54;0;0;0;0;0.00347145842805312;6.15635051411706;E20;G6-Z04;NA;Z04;6;NA;plate2;V5;VFP;4;0.0718182043956906
plate2#E6;80.22;85.47;0;0;0;0;0.00309409710293281;7.01448058812489;E6;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.0718182043956906
plate2#E9;80.12;85.37;0;0;0;0;0;5.92717444979914;E9;G3-Z02;NA;Z02;3;NA;plate2;V5;DW;2;0.0718182043956906
plate2#F13;79.85;85.15;0;0;0;0;0.00732475958536692;5.82170736844306;F13;G3-N04;NA;N04;3;NA;plate2;V5;VFP;4;0.0718182043956906
plate2#F15;78.63;85.39;0;0;0;0;0;5.67683535314319;F15;G6-N01;NA;N01;6;NA;plate2;V5;DW;1;0.0718182043956906
plate2#F7;80.2;85.39;0;0;0;0;0.0077536154489227;6.06304604236589;F7;G6-Z01;NA;Z01;6;NA;plate2;V5;DW;1;0.0718182043956906
plate2#G10;80.12;85.47;0;0;0;0;0.00379120107116275;5.52880948503651;G10;G3-Z03;NA;Z03;3;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#G13;79.85;85.41;0;0;0;0;0;5.91211861636113;G13;G6-N05;NA;N05;6;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#G16;77.68;85.41;0.123833189748728;0.0132945744829251;0.0674797143015495;0;0.00445306374767938;5.79681071236678;G16;G6-Z05;NA;Z05;6;NA;plate2;V5;RA;5&6;0.412242156087455
plate2#G4;78.93;85.47;0.100088722866238;0.0198784610209885;0.0492031896318108;0;0.0037346248253436;5.92608865759141;G4;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;0.336724384410407
plate2#H13;78.79;85.57;0;0;NA;0;0.00416412800496497;5.94005770476359;H13;4;NA;4;0;NA;plate2;V5;VFP;4;NA
plate2#H15;77.16;85.37;0.186698986428715;0.0437483615033867;NA;0;0.000541348777109083;4.93403157293323;H15;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;NA
plate2#H16;80.27;85.54;0;0;0;0;0;5.21834955694999;H16;G1-Z03;NA;Z03;1;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#H22;80.47;85.6;0;0;0;0;0;5.32293656875655;H22;G1-N03;NA;N03;1;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#H7;80.33;85.47;0;0;0;0;0;5.62074257862637;H7;G3-N06;NA;N06;3;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#H9;78.55;85.57;0;0;0;0;0;5.83053435020157;H9;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.0718182043956906
plate2#I2;80.38;85.57;0;0;0;0;0;7.63290346872608;I2;G1-N05;NA;N05;1;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#I20;80.47;85.6;0;0;0;0;0;5.84562276808205;I20;1;NA;1;0;NA;plate2;V5;DW;1;0.0718182043956906
plate2#I3;80.36;85.41;0;0;0;0;0.00680998474898625;6.31941914340811;I3;G1-Z06;NA;Z06;1;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#I4;80.33;85.57;0;0;0;0;0.0061970611235317;5.61202861869222;I4;G3-N03;NA;N03;3;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#I5;80.33;85.47;0;0;0;0;0;4.84932774731699;I5;G3-Z01;NA;Z01;3;NA;plate2;V5;DW;1;0.0718182043956906
plate2#I8;80.36;85.37;0;0;0;0;0;5.7731910449052;I8;G6-Z02;NA;Z02;6;NA;plate2;V5;DW;2;0.0718182043956906
plate2#J17;78.55;85.47;0.0991552111833753;0.0193259269011594;0.0554476148316665;0;0;6.03360495924841;J17;G1-N01;NA;N01;1;NA;plate2;V5;DW;1;0.364508340322214
plate2#J22;79.91;85.6;0;0;0;0;0.00162771803482902;6.41595100257168;J22;G6-N05;NA;N05;6;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#J9;77.6;85.37;0.154152953765911;0.0382438924906202;0.098091793223605;0;0;5.76174244307511;J9;G3-Z06;NA;Z06;3;NA;plate2;V5;RA;5&6;0.505476996357568
plate2#K1;78.93;85.54;0.0914367998402686;0.0172778415312592;0.0428910413587604;0;0;7.77722319040509;K1;5&6;NA;5&6;0;NA;plate2;V5;RA;5&6;0.306511519159857
plate2#K9;80.38;85.39;0;0;0;0;0;5.02218146813215;K9;G1-N01;NA;N01;1;NA;plate2;V5;DW;1;0.0718182043956906
plate2#L12;79.85;85.41;0;0;NA;0;0.00263668580657832;5.33186220037474;L12;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;NA
plate2#L15;79.74;85.6;0;0;0;0;0.00365521374997904;5.35165622883913;L15;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.0718182043956906
plate2#L18;80.33;85.47;0;0;NA;0;0.000583575029528213;5.03434441931206;L18;G6-Z01;NA;Z01;6;NA;plate2;V5;DW;1;NA
plate2#L19;80.38;85.54;0;0;0;0;0.00761837333348284;5.47305165828846;L19;G3-Z04;NA;Z04;3;NA;plate2;V5;VFP;4;0.0718182043956906
plate2#L23;78.65;85.6;0;0;0;0;0;6.3709666964508;L23;G6-N06;NA;N06;6;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#L6;77.51;85.47;0.1309814708951;0.0079517842354275;NA;0;0.00526088007832556;8.00951246373019;L6;G1-N06;NA;N06;1;NA;plate2;V5;RA;5&6;NA
plate2#M1;78.79;85.6;0;0;0;0;0;7.70369717266949;M1;G3-Z03;NA;Z03;3;NA;plate2;V5;VFP;3;0.0718182043956906
plate2#M10;77.19;85.15;0.15787172883258;0.00879473546760015;0.0684943803579922;0;0.00427144123991094;4.63320742617618;M10;G1-Z06;NA;Z06;1;NA;plate2;V5;RA;5&6;0.41594207877451
plate2#M12;77.4;85.09;0.271423857783861;0.129321131510055;0.218420779453596;0;0.000554084414287181;5.36719279021669;M12;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;0.742840531676018
plate2#M21;77.16;85.47;0.162208334934715;0.0266152119924275;0.0959891826442793;0;0.000578204687926145;6.56193151156676;M21;G6-Z06;NA;Z06;6;NA;plate2;V5;RA;5&6;0.500045413502229
plate2#M4;79.77;85.54;0;0;0;0;0.00761800966910675;7.52647063423718;M4;G6-N02;NA;N02;6;NA;plate2;V5;DW;2;0.0718182043956906
plate2#N11;77.77;85.15;0.158903678860907;0.0471893816318613;0.107977884351378;0;0.00779960194013174;5.47245257665754;N11;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;0.530277968797782
plate2#N12;80.44;85.37;0;0;0;0;0;5.51660669745762;N12;G1-Z05;NA;Z05;1;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#N17;78.72;85.54;0.0847020129157071;0.00749930556498804;0.0331854576483859;0;0.00546004202337177;5.81799803019932;N17;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.256934303685783
plate2#N4;80.38;85.54;0;0;0;0;0.00303954211791676;7.68730357195431;N4;G1-Z02;NA;Z02;1;NA;plate2;V5;DW;2;0.0718182043956906
plate2#O13;80.27;85.47;0;0;0;0;0;5.95016316868339;O13;G1-N05;NA;N05;1;NA;plate2;V5;RA;5&6;0.0718182043956906
plate2#O6;78.75;85.57;0.103795790758904;0.0241981297968509;0.0542230134495064;0;0.0040245450130205;7.29229171726874;O6;G3-N06;NA;N06;3;NA;plate2;V5;RA;5&6;0.359229377177565
plate2#P1;77.74;85.09;0.101980745214973;0.00226620411970594;0.044789749597682;0;0.0142365331231962;10.1253562845934;P1;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.315796906349672
plate2#P12;80.33;85.47;0;0;0;0;0.00559531269135849;6.93479382415504;P12;G3-N01;NA;N01;3;NA;plate2;V5;DW;1;0.0718182043956906
plate2#P13;77.74;85.37;0.151869401354289;0.0245881131656617;0.0912700380847004;0;0.00680832499292388;6.71107803575634;P13;G6-Z06;NA;Z06;6;NA;plate2;V5;RA;5&6;0.487499670873586
plate2#P14;77.65;85.09;0.275851041431562;0.140216066458747;NA;0;0.00631371794653439;6.06479238889625;P14;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;NA
plate2#P2;77.07;84.03;1;1;1;0;0.0124698316832151;8.17187131984926;P2;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.00001160884487
plate2#P20;78.81;85.47;0;0;NA;0;0;7.40071183315668;P20;G6-N04;NA;N04;6;NA;plate2;V5;VFP;4;NA
plate2#P24;77.65;85.54;0.126736689877943;0.0150488516607823;0.0799335951817544;NA;0.00463415846564101;6.84381244755785;P24;G3-N05;NA;N05;3;NA;plate2;V5;RA;5&6;0.454477090646418
plate2#P7;77.97;85.39;0.123381863155018;0.0227242482323009;NA;0;0.00774198019893999;7.93857103886975;P7;G1-Z05;NA;Z05;1;NA;plate2;V5;RA;5&6;NA
plate2#P8;77.03;83.82;1;1;1;0;0.0223232052816522;8.00220889547636;P8;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.00001160884487
plate1#A15;77.58;85.45;0.156088666007719;0.0394595548730238;0.0995848916659907;0;0.00232326695878744;6.39392225177713;A15;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.256912076482482
plate1#A16;78.9;85.57;0;0;0;0;0;6.50689752252252;A16;6-0%;calib;6-0%;NA;0%;plate1;V6;NA;NA;0.0145136989505164
plate1#A17;77.38;85.13;0.20215898876739;0.0856273873255799;0.151206653240227;0;0.00283589028838909;6.9135576293205;A17;7;NA;7;0;NA;plate1;V6;DW;7;0.382480909127154
plate1#A2;77.5;85.03;0.254862897479058;0.132491452998896;0.200994438009171;0;0.00342563506650659;8.87659635966958;A2;G1-Z07;NA;Z07;1;NA;plate1;V6;DW;7;0.491408233828523
plate1#A3;77.64;85.19;0.249856087745241;0.123791109897271;0.19866501603867;0;0.0129393039332221;7.95296356059581;A3;G3-Z07;NA;Z07;3;NA;plate1;V6;DW;7;0.486891291342656
plate1#A9;77.2;84.93;0.211999925556061;0.0665275667550501;0.150698744785768;0;0.00030184855824667;7.06197005829359;A9;G6-N10;NA;N10;6;NA;plate1;V6;VFP;10;0.381264162419028
plate1#B1;77.75;85.45;0.170399168864602;0.0534065205618412;0.107857406349613;0;0;7.11644881926228;B1;G3-Z08;NA;Z08;3;NA;plate1;V6;DW;8;0.276795384292751
plate1#B12;77.88;85.51;0.139014583430258;0.0394855798413303;NA;0;0.00448882115461655;6.75582128864224;B12;10;NA;10;0;NA;plate1;V6;VFP;10;NA
plate1#B16;78.7;85.66;0;0;0;0;0;6.40022547823559;B16;6-0%;calib;6-0%;NA;0%;plate1;V6;NA;NA;0.0145136989505164
plate1#B21;77.44;85.22;0.277497456215705;0.126902404588144;0.215475285822335;0;0;6.58690054944651;B21;6-50%;calib;6-50%;NA;50%;plate1;V6;NA;NA;0.518265346127366
plate1#B8;77.2;85.19;0.171997727437997;0.0322419934382334;0.114064826609623;0;0.00149594318097079;6.49764826867309;B8;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.291866597595242
plate1#C10;73.45;84.98;0.518104897831601;0.420907980103551;0.510264898887027;3.08316546321181;0.00741248434181758;6.58275508943209;C10;6-75%;calib;6-75%;NA;75%;plate1;V6;NA;NA;0.762376230645417
plate1#C13;77.11;84.13;1;1;1;0;0.00581597247033266;6.29198131955485;C13;6-100%;calib;6-100%;NA;100%;plate1;V6;NA;NA;0.999882139105139
plate1#C20;77.7;85.22;0.272295042837804;0.14449290152599;0.210491651097319;0;0.000420605310592615;6.95628302935288;C20;6-50%;calib;6-50%;NA;50%;plate1;V6;NA;NA;0.509248552709113
plate1#C22;77.44;85.13;0.486732464813412;0.359631201368979;0.440387756654947;0;0.00179613069508166;6.42584060130215;C22;6-75%;calib;6-75%;NA;75%;plate1;V6;NA;NA;0.740285254798508
plate1#D13;77.58;84.93;0.497482048658474;0.388295699468085;0.459362862707743;0;0;6.05687891476035;D13;6-75%;calib;6-75%;NA;75%;plate1;V6;NA;NA;0.747085027439202
plate1#D14;76.97;85.22;0.177912513923722;0.043886282173346;0.106957962011314;0;0;5.99582383470299;D14;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.274621751275015
plate1#D16;77.23;85.13;0.267991938490042;0.111694034607879;0.196325761774579;0;0.00175198145849627;5.76440345600142;D16;G3-N10;NA;N10;3;NA;plate1;V6;VFP;10;0.482296431212245
plate1#D18;77.44;85.57;0.15113509008382;0.0285511260740954;0.074580691704747;0;0;7.24787089199532;D18;9;NA;9;0;NA;plate1;V6;VFP;9;0.19842157419182
plate1#D21;77.35;84.07;1;1;1;0;0.00132348508283519;6.96544120904624;D21;6-100%;calib;6-100%;NA;100%;plate1;V6;NA;NA;0.999882139105139
plate1#D4;77.44;85.22;0.170759974574197;0.0525225159212005;0.108736721879684;0;0;7.37467998532941;D4;G3-N11;NA;N11;3;NA;plate1;V6;RA;11&12;0.278923000918461
plate1#D7;77.3;85.13;0.25896288080564;0.126677323822499;0.199498686776886;0;0.00359893841671377;7.2110360742916;D7;6-50%;calib;6-50%;NA;50%;plate1;V6;NA;NA;0.48851450774479
plate1#D9;77.54;84.89;0.52238858248789;0.400804368470846;NA;0;0;6.26650313528446;D9;6-75%;calib;6-75%;NA;75%;plate1;V6;NA;NA;NA
plate1#E15;77.75;85.13;0.206185384895102;0.0953157433400561;0.14888792324711;0;0.00151852747171344;6.0842751908629;E15;G6-Z09;NA;Z09;6;NA;plate1;V6;VFP;9;0.376916015935741
plate1#E3;77.7;85.45;0.171857731616203;0.0621572785671025;0.114893739669272;0;0;7.70342608693902;E3;G3-N12;NA;N12;3;NA;plate1;V6;RA;11&12;0.293887616763781
plate1#E9;77.58;85.1;0.26483954227406;0.14573548173457;NA;0;0;6.82772330751463;E9;G3-N09;NA;N09;3;NA;plate1;V6;VFP;9;NA
plate1#F1;77.44;85.19;0.254732629825524;0.0973740231768157;NA;0;0.00252020045073505;7.41153377642348;F1;G6-Z07;NA;Z07;6;NA;plate1;V6;DW;7;NA
plate1#F11;77.54;85.1;0.187215365135721;0.0562676667123836;0.122249471024254;0;0;6.60346781398652;F11;G6-N12;NA;N12;6;NA;plate1;V6;RA;11&12;0.311885205943684
plate1#F15;77.64;85.19;0.217345068860906;0.0828432382653728;0.163630496240854;0;0.00483624855445881;6.41419424970039;F15;G1-Z11;NA;Z11;1;NA;plate1;V6;RA;11&12;0.411773192571381
plate1#F19;77.54;85.19;0.258390380977498;0.117413413820755;0.200838761178988;0;0.00192939711049938;7.06514583165702;F19;G3-N08;NA;N08;3;NA;plate1;V6;DW;8;0.491108162635383
plate1#F9;73.13;85.1;0.27217892544838;0.104305541365686;NA;NA;0.00782149781698884;6.37328517958222;F9;G6-Z08;NA;Z08;6;NA;plate1;V6;DW;8;NA
plate1#G1;77.81;85.22;0.194326571747497;0.0666165687603992;0.127800873673859;0;0;7.16484489370801;G1;G1-N09;NA;N09;1;NA;plate1;V6;VFP;9;0.325509014860828
plate1#G11;77.88;85.22;0.129428518685674;0.0116500105045032;NA;0;0;6.51012932425386;G11;10;NA;10;0;NA;plate1;V6;VFP;10;NA
plate1#G12;77.3;85.1;0.240118172285246;0.106716782957765;0.185765209453035;0;0.00855059579635851;6.70079603960578;G12;G3-N07;NA;N07;3;NA;plate1;V6;DW;7;0.460790081431084
plate1#G15;77.58;85.13;0.238438438705205;0.106050034768839;NA;0;0.00333416393744964;6.07706094766642;G15;G1-Z12;NA;Z12;1;NA;plate1;V6;RA;11&12;NA
plate1#G4;73.93;85.66;0.162122094597634;0.00737233475334948;0.0836771842067807;0;0.00139251936077487;7.04538418982541;G4;6-0%;calib;6-0%;NA;0%;plate1;V6;NA;NA;0.21942144572298
plate1#G5;77.81;85.19;0.20878307540559;0.0939298741889474;NA;0;0;6.02849287706824;G5;G3-Z09;NA;Z09;3;NA;plate1;V6;VFP;9;NA
plate1#H13;77.67;85.13;1;1;1;0;0.00335748980910614;6.86063421912478;H13;6-100%;calib;6-100%;NA;100%;plate1;V6;NA;NA;0.999882139105139
plate1#H14;77.3;84.93;0.528804799339597;0.41893481595908;NA;0;0;5.87261204218925;H14;6-75%;calib;6-75%;NA;75%;plate1;V6;NA;NA;NA
plate1#H5;77.81;85.22;0.201840564088908;0.0834601374119235;0.138230073993795;0;0;5.58536923507687;H5;11&12;NA;11&12;0;NA;plate1;V6;RA;11&12;0.351063494728902
plate1#I1;77.7;85.51;0.181042942140577;0.0599684044641314;0.113691314011355;0;0;7.15746801673257;I1;8;NA;8;0;NA;plate1;V6;DW;8;0.290956519706464
plate1#I11;77.75;85.19;0.141118846041064;0.0185001252845168;0.0835690625655116;0;0;7.40484852820834;I11;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.219170224761659
plate1#I20;77.1;85.19;0.25789333901329;0.110230765087144;0.186295104111958;0;0.00376810372236056;6.1392613891465;I20;G6-Z12;NA;Z12;6;NA;plate1;V6;RA;11&12;0.461899675034833
plate1#I9;77.95;85.19;0.147103660808088;0.0526401917447908;0.0924955260270862;0;0;6.61587939387756;I9;G3-N11;NA;N11;3;NA;plate1;V6;RA;11&12;0.240077710650481
plate1#J12;77.58;85.13;0.225740521354641;0.102984985043084;0.165062686773924;0;0.00133838082241457;6.430792593561;J12;G1-N08;NA;N08;1;NA;plate1;V6;DW;8;0.415081931045397
plate1#J22;77.58;85.19;0.24440687551487;0.103254488648068;0.18198525280681;0;0;7.01766815910957;J22;G6-Z08;NA;Z08;6;NA;plate1;V6;DW;8;0.452780580395015
plate1#J4;78.88;85.51;0.0911769593809365;0.015395235256078;0.0393070438307517;0;0.00844541328164523;6.60503769162654;J4;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.115510544898992
plate1#J6;77.67;85.13;0.244362134308546;0.117203620797757;0.191475399104099;0;0.00271240456574485;6.17325673859272;J6;G6-Z07;NA;Z07;6;NA;plate1;V6;DW;7;0.472576457782821
plate1#J7;77.44;85.13;0.226156808431206;0.100464970427853;0.186249136129298;0;0.0104276149350591;6.29978403133407;J7;G1-Z08;NA;Z08;1;NA;plate1;V6;DW;8;0.461803547203299
plate1#J8;77.7;85.19;0.215471235868955;0.0989547025937734;0.158510565095426;0;0;6.07195374497905;J8;G1-Z07;NA;Z07;1;NA;plate1;V6;DW;7;0.399821316632193
plate1#K15;80.46;85.51;0;0;0;0;0.00384275795224507;6.51830285369006;K15;9;NA;9;0;NA;plate1;V6;VFP;9;0.0145136989505164
plate1#K2;77.95;85.13;0.250466277100051;0.128803911293634;0.181012667065465;0;0.00108186009278978;8.71335949920509;K2;G6-N08;NA;N08;6;NA;plate1;V6;DW;8;0.450693083211215
plate1#L10;77.35;85.03;0.222891738159444;0.0888517073692019;0.176423070945332;0;0.00576116965144539;5.68546552306952;L10;G6-Z10;NA;Z10;6;NA;plate1;V6;VFP;10;0.44070192862718
plate1#L16;77.58;85.13;0.231065587849461;0.108854524557384;0.170219356342065;0;0;6.16031035549848;L16;G3-Z09;NA;Z09;3;NA;plate1;V6;VFP;9;0.426856296960433
plate1#L19;77.44;85.22;0.16800024889104;0.0333264146605867;0.111479053756003;0;0;5.89598069588203;L19;G6-N11;NA;N11;6;NA;plate1;V6;RA;11&12;0.285574345714441
plate1#L4;77.67;85.13;0.239201363388193;0.106174624851563;0.176002733427253;0;0;8.15499476580285;L4;G3-Z10;NA;Z10;3;NA;plate1;V6;VFP;10;0.439775752047899
plate1#L8;77.3;85.19;0.259073371609798;0.127048206149258;NA;0;0;5.43416327901594;L8;6-50%;calib;6-50%;NA;50%;plate1;V6;NA;NA;NA
plate1#M1;77.81;85.22;0.259826889120805;0.127031945726951;0.209101242027968;0;0.00108173282635267;8.55301784689793;M1;G3-N10;NA;N10;3;NA;plate1;V6;VFP;10;0.506692009974637
plate1#M11;78.32;85.57;0;0;0;0;0;6.51204724495279;M11;6-0%;calib;6-0%;NA;0%;plate1;V6;NA;NA;0.0145136989505164
plate1#M14;77.23;85.13;0.233415233796433;0.108935193449856;0.175372433436414;0;0.00936867294203996;6.44820826695257;M14;G6-N09;NA;N09;6;NA;plate1;V6;VFP;9;0.43838356910563
plate1#M15;77.67;85.19;0.234229625520379;0.111279250445734;0.175504166711943;0;0;6.06221432797371;M15;G1-N07;NA;N07;1;NA;plate1;V6;DW;7;0.438674869007738
plate1#M17;78.99;85.51;0.0987831221205161;0.0282666340967747;0.0528202420744399;0;0;5.9866254224742;M17;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;0.148055441644948
plate1#M4;77.75;85.13;0.235620872967888;0.110804304298174;0.175809285095743;0;0;8.10636307014926;M4;G6-Z10;NA;Z10;6;NA;plate1;V6;VFP;10;0.4393488992284
plate1#N1;77.88;85.25;0.249772607051876;0.11949838799994;0.188983389805043;0;0.00183825565801686;9.05151759125724;N1;G1-N08;NA;N08;1;NA;plate1;V6;DW;8;0.46747893919578
plate1#N13;77.67;85.13;0.214828838007802;0.105984783308682;0.159094714068189;0;0.0054825369932583;6.69334965201708;N13;G6-Z11;NA;Z11;6;NA;plate1;V6;RA;11&12;0.401194146507798
plate1#N15;77.2;85.13;0.266894453232277;0.128011540645388;0.190577010407098;0;0;6.24809434972496;N15;G6-N07;NA;N07;6;NA;plate1;V6;DW;7;0.470746983278587
plate1#N4;77.58;85.19;0.243061228036775;0.117109419277409;0.178284560083655;0;0;8.63377163928635;N4;G1-N10;NA;N10;1;NA;plate1;V6;VFP;10;0.444781492622541
plate1#N5;77.81;85.19;0.250847277273212;0.123406325409695;0.190007755619435;0;0;8.49891639686562;N5;6-50%;calib;6-50%;NA;50%;plate1;V6;NA;NA;0.469582967822151
plate1#O10;77.75;85.19;0.240756499318585;0.116018448703333;0.182852756648575;0;0.0124802303435037;5.8003362485766;O10;G6-Z12;NA;Z12;6;NA;plate1;V6;RA;11&12;0.454633404329777
plate1#O15;77.58;85.19;0.249176520382155;0.128352435691742;0.184415662462315;0;0.0012288260973283;6.8983003103977;O15;G3-Z12;NA;Z12;3;NA;plate1;V6;RA;11&12;0.457949470674508
plate1#O5;77.81;85.19;0.239682402994972;0.119343784577676;0.17738891857375;0;4.23388097585149e-05;8.48108364344465;O5;G3-Z11;NA;Z11;3;NA;plate1;V6;RA;11&12;0.442823176026414
plate1#O9;77.5;85.19;0.233593356492832;0.0974068210392954;NA;0;0.000576214395467288;6.34675346302185;O9;G1-N10;NA;N10;1;NA;plate1;V6;VFP;10;NA
plate1#P21;77.7;85.22;0.231681856673409;0.111479550595736;0.174481275601894;0;0;7.44667638968568;P21;G1-Z10;NA;Z10;1;NA;plate1;V6;VFP;10;0.436408399471128
plate1#P23;77.7;85.19;0.258711798743113;0.114691084779571;0.201688959411561;0;0;6.93113145009848;P23;G3-Z10;NA;Z10;3;NA;plate1;V6;VFP;10;0.492743835977464
plate1#P8;77.81;85.51;0.173950686526919;0.0585880465482077;0.126586428177636;0;0;7.59864870674773;P8;8;NA;8;0;NA;plate1;V6;DW;8;0.322527751710457
plate2#A13;77;84;1;1;1;0;0.00449634879715053;5.82136076793706;A13;6-100%;calib;6-100%;NA;100%;plate2;V6;NA;NA;0.999882139105139
plate2#A17;79.74;85.47;0;0;0;0;0.00543350744050849;5.97102789830271;A17;6-0%;calib;6-0%;NA;0%;plate2;V6;NA;NA;0.0145136989505164
